id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16747898,WARM and INVITING apt.!,84453740,Zander,,De Pijp - Rivierenbuurt,52.34199128,4.903828337,Entire home/apt,79,2,4,16/03/2017,2.79,31,0
2347252,Apartment with rooftop in centre,11988372,Sylvia,,De Pijp - Rivierenbuurt,52.35150966,4.895628397,Entire home/apt,125,5,15,13/02/2017,0.53,1,258
16081933,Luxurious apartment in authentic Amsterdam house,7384818,Arien,,De Pijp - Rivierenbuurt,52.35780555,4.903524718,Private room,150,2,14,01/04/2017,3.62,1,265
9562058,Appartement in Amsterdam Zuid,33438409,Rico,,De Pijp - Rivierenbuurt,52.34377557,4.894153361,Entire home/apt,185,1,3,13/02/2017,0.26,1,344
13689873,Cosy room with lovely garden in the Rivierenbuurt,79773652,Laura,,De Pijp - Rivierenbuurt,52.34628918,4.906801677,Private room,30,1,2,20/07/2016,0.23,1,0
11703107,Luxurious Canal view in the famous ''De Pijp'',62208453,Tim,,De Pijp - Rivierenbuurt,52.35369815,4.887788367,Entire home/apt,120,2,13,02/01/2017,1.08,1,0
13107126,Fantastic modern apt. center of trendy Pijp area!,669178,Sammy,,De Pijp - Rivierenbuurt,52.35698615,4.887958178,Entire home/apt,69,2,8,26/12/2016,0.96,45,0
8584764,Authentic & charming  apartment,9657860,Paulina,,De Pijp - Rivierenbuurt,52.35364784,4.898701553,Entire home/apt,80,3,1,25/11/2015,0.06,1,0
9327973,Pleasant spacious 4 room apartment,20021396,Marc,,De Pijp - Rivierenbuurt,52.34501311,4.898030976,Entire home/apt,175,2,7,05/03/2017,0.46,1,0
7496707,Spacious room near city centre,7248817,Freek,,De Pijp - Rivierenbuurt,52.34842326,4.906936081,Private room,65,1,3,10/09/2015,0.15,1,0
5432322,Apartment in the pijp near centrum,28178887,Tim,,De Pijp - Rivierenbuurt,52.35738545,4.888042466,Entire home/apt,159,3,7,28/12/2016,0.33,1,0
3728383,Modern Scandinavian loft @ De Pijp!,18908024,Robert,,De Pijp - Rivierenbuurt,52.34714752,4.891472995,Entire home/apt,140,3,8,02/01/2017,0.25,1,4
9397239,Modern appartment in Rivierenbuurt!,14891913,Celeste,,De Pijp - Rivierenbuurt,52.34323985,4.909861355,Entire home/apt,185,3,0,,,1,0
8549247,Spacious quiet canal apartment,29150607,Shan Kai,,De Pijp - Rivierenbuurt,52.34687749,4.886992725,Entire home/apt,250,3,1,20/10/2015,0.06,1,0
1864561,The Pijp; the place 2B in Amsterdam,9722559,Ineke,,De Pijp - Rivierenbuurt,52.34932492,4.896462453,Entire home/apt,130,2,39,11/02/2017,0.94,1,311
15097962,NEW - Trendy & Sunny apt in De Pijp,17957939,Lu,,De Pijp - Rivierenbuurt,52.35150772,4.890037262,Entire home/apt,250,2,3,26/03/2017,0.64,1,103
8115378,Luxury and cosy apartment/studio,22714626,Richard,,De Pijp - Rivierenbuurt,52.35375055,4.902175557,Entire home/apt,110,2,44,23/03/2017,2.41,1,4
9305071,Family apartment Amsterdam Centre,19497851,Kim,,De Pijp - Rivierenbuurt,52.35754715,4.902666819,Entire home/apt,250,2,3,04/09/2016,0.35,1,5
13169526,"COSY, BOHEMIAN, CENTRAL & QUIET",73579232,Karina,,De Pijp - Rivierenbuurt,52.3482044,4.908414979,Entire home/apt,109,3,0,,,1,14
13607636,"Luxury & Light apartment, great location",12768502,Alexander,,De Pijp - Rivierenbuurt,52.34560401,4.899032244,Entire home/apt,120,6,0,,,1,0
4552905,Luxury NY Loft Style apartment,22249857,Tara,,De Pijp - Rivierenbuurt,52.35128075,4.889447193,Entire home/apt,200,1,26,22/01/2017,0.94,1,91
6149310,Charming apt. near centre + balcony,3100157,Ellen,,De Pijp - Rivierenbuurt,52.35472042,4.901655936,Entire home/apt,150,2,10,06/02/2017,0.56,1,1
9141220,Cozy apt in lively 'The Pijp'!,6451002,Nick,,De Pijp - Rivierenbuurt,52.35097378,4.906665449,Entire home/apt,110,2,0,,,1,0
15334360,"Comfortable, Bright Apartment in Amsterdam - South",7406875,May,,De Pijp - Rivierenbuurt,52.34541432,4.910162936,Entire home/apt,69,2,1,28/10/2016,0.19,1,0
15798365,One person room in the famous Pijp,18316420,Mig,,De Pijp - Rivierenbuurt,52.35734345,4.895583856,Private room,55,3,9,12/03/2017,2.39,4,71
17556459,In the centre of the pijp area!!,95367325,Tim,,De Pijp - Rivierenbuurt,52.35719273,4.892417779,Entire home/apt,160,2,0,,,1,33
7829730,Best place to Relax & Rooftop with awesome view!,19908081,Michiel,,De Pijp - Rivierenbuurt,52.35265266,4.893143277,Entire home/apt,165,2,33,27/03/2017,1.83,1,198
8998959,85m2 apartment near city centre,6984022,Myriam,,De Pijp - Rivierenbuurt,52.34216877,4.895306215,Entire home/apt,100,2,2,19/12/2015,0.11,1,0
1106910,Spacefull 4p. appartment in de Pijp,6077155,Ebba + Simon,,De Pijp - Rivierenbuurt,52.35222419,4.893649306,Entire home/apt,200,4,12,31/05/2016,0.27,1,61
6159288,Beautiful apartment in De Pijp,31953853,Anna,,De Pijp - Rivierenbuurt,52.35139111,4.88781907,Private room,300,1,0,,,1,0
14462440,Great & spacious apartment in the 'Pijp' district,89108413,Ron,,De Pijp - Rivierenbuurt,52.34849391,4.894801294,Entire home/apt,125,2,4,19/10/2016,0.69,1,0
1954990,"Pijp apartment, hip&comfortable",4215391,Fem,,De Pijp - Rivierenbuurt,52.35254103,4.898369906,Private room,175,4,32,17/02/2017,0.83,2,332
14798891,"Nice & Cozy City Apartment in the lively ""Pijp""",21154992,Irene,,De Pijp - Rivierenbuurt,52.35128452,4.888649641,Entire home/apt,110,4,2,02/10/2016,0.3,1,0
15492061,Unique floating home with amazing river view!☆☆☆☆☆,51892665,Lotte,,De Pijp - Rivierenbuurt,52.34219505,4.91447817,Entire home/apt,200,2,18,22/01/2017,3.46,1,16
11232219,"Light, spacious sunny apartment",58552545,Selina,,De Pijp - Rivierenbuurt,52.34621969,4.905396979,Entire home/apt,110,3,5,24/07/2016,0.38,1,6
1899118,Contemporary Studio De Pijp B,9302267,Short Stay Group,,De Pijp - Rivierenbuurt,52.35366211,4.900194977,Entire home/apt,99,7,2,25/02/2017,0.05,18,336
1878458,Luxe Design Appartment near RAI  ,9781872,Derk,,De Pijp - Rivierenbuurt,52.34200319,4.897841103,Entire home/apt,150,5,7,19/06/2015,0.2,1,122
5392718,Apartment in ' de pijp' ,27953241,Jet,,De Pijp - Rivierenbuurt,52.35317383,4.904612447,Entire home/apt,100,4,17,28/03/2017,0.7,1,107
16610138,The Perfect Artistic & Private City Hide Out,2705184,Ruben,,De Pijp - Rivierenbuurt,52.35252763,4.891001115,Entire home/apt,80,2,0,,,1,91
3714391,Typical Amsterdam Apartment,18855095,Karolin,,De Pijp - Rivierenbuurt,52.34170125,4.902314256,Entire home/apt,90,2,7,30/03/2016,0.22,1,0
13722586,Cozy bright city apartment near the city centre!,80217030,Claudia,,De Pijp - Rivierenbuurt,52.35484053,4.887806333,Entire home/apt,110,2,7,19/03/2017,1.01,1,0
3876342,Cozy Family Apartment with Garden,19846505,Familie,,De Pijp - Rivierenbuurt,52.35202849,4.900429701,Entire home/apt,190,2,5,25/07/2016,0.27,1,0
6251458,"Lovely, spacious loft with terrace",32470084,Janneke,,De Pijp - Rivierenbuurt,52.34641846,4.888669585,Entire home/apt,160,4,1,09/08/2015,0.05,1,203
9271262,90m2 Apartment & great location!,3825509,Tatjana,,De Pijp - Rivierenbuurt,52.34886849,4.89091895,Entire home/apt,177,5,12,29/03/2017,0.79,1,1
16836084,"Light, modern and spacious ground floor apartment",112063994,Adriana,,De Pijp - Rivierenbuurt,52.34487023,4.902535112,Entire home/apt,120,3,5,02/04/2017,2.94,1,5
10118060,Lovely Light Bedroom in De Pijp,51923561,Morgan,,De Pijp - Rivierenbuurt,52.35584111,4.904839076,Private room,75,1,2,15/01/2016,0.13,1,0
13755742,Bright and spacious apartment on the waterside!,80625917,Jouke,,De Pijp - Rivierenbuurt,52.34946952,4.888679018,Entire home/apt,100,2,11,21/11/2016,1.27,1,0
7757866,Beautiful house with garden,12494095,Mara,,De Pijp - Rivierenbuurt,52.3505621,4.907854624,Entire home/apt,80,1,0,,,1,0
1435701,Cosy apartment-perfect for couples!,7561431,Eva Marguérite,,De Pijp - Rivierenbuurt,52.35417958,4.898311817,Entire home/apt,120,2,1,06/12/2015,0.06,1,0
3465303,"Trendy, big apartment in Amsterdam",9668655,Maud,,De Pijp - Rivierenbuurt,52.35038616,4.889197135,Entire home/apt,110,2,8,04/09/2016,0.25,1,1
17299964,Very luxurios apartment (120M2) near Centre,21315280,Hans,,De Pijp - Rivierenbuurt,52.34470065,4.898711862,Entire home/apt,280,2,0,,,1,152
11008483,Modern Home + Terrace near Center and Rai!,7797614,Florian,,De Pijp - Rivierenbuurt,52.35487878,4.895456672,Entire home/apt,119,3,23,21/03/2017,1.66,1,12
7589916,Your Own Studio in Amsterdam!,16572710,Lex,,De Pijp - Rivierenbuurt,52.34527162,4.901877489,Entire home/apt,80,2,40,06/03/2017,2.21,1,0
1178074,Amstel River 3 rooms RAI max 3 people,4918024,Nicolas,,De Pijp - Rivierenbuurt,52.34442043,4.908057051,Entire home/apt,81,1,52,26/03/2017,1.21,1,138
4323808,Cosy appartment on the ground floor - close to RAI,22449982,Anouk,,De Pijp - Rivierenbuurt,52.34986786,4.905566381,Entire home/apt,110,2,24,26/03/2017,0.96,1,90
1796517,Awesome apartment at a great location!,5207623,Jesse & Anat,,De Pijp - Rivierenbuurt,52.35377178,4.9035725,Entire home/apt,125,2,10,10/08/2016,0.43,1,78
14706009,Colorful light apartment with jacuzzi in centre.,91469417,Marc En Marielle,,De Pijp - Rivierenbuurt,52.35420009,4.888021858,Entire home/apt,165,1,20,26/03/2017,2.97,1,145
13242374,Apartment for couple in lively Pijp neighbourhood,517215,Niels En Viv (Welcome Back),,De Pijp - Rivierenbuurt,52.35624243,4.892090226,Entire home/apt,119,2,2,08/08/2016,0.24,50,0
3833796,AMSTERDAM CITY CENTRE - DE PIJP,1487220,Uros,,De Pijp - Rivierenbuurt,52.35481429,4.900201176,Entire home/apt,160,3,16,12/02/2017,0.5,1,7
10894728,Cozy/clean apartment in De Pijp,56046911,Georgia,,De Pijp - Rivierenbuurt,52.35566039,4.900969086,Entire home/apt,120,4,3,04/07/2016,0.24,1,0
12637511,Double room in Amsterdam appartment,20465004,Joost,,De Pijp - Rivierenbuurt,52.35365335,4.902988641,Private room,80,2,0,,,1,0
5177270,"Stylish, relaxing apt. in nice area",4979621,Jorrit&Dirk,,De Pijp - Rivierenbuurt,52.3453458,4.905519374,Entire home/apt,100,3,5,01/09/2015,0.19,42,0
14246798,Modern & Warm APT next to CITY CENTER,65859990,Martijn,,De Pijp - Rivierenbuurt,52.35532465,4.889055348,Entire home/apt,134,2,2,01/01/2017,0.27,25,5
17218997,Cosy apartment in Amsterdam Zuid,16807783,Giulio,,De Pijp - Rivierenbuurt,52.34199066,4.909920015,Entire home/apt,85,3,0,,,4,55
5103181,Cosy apartment near the Pijp & Rai,26367200,Madelon,,De Pijp - Rivierenbuurt,52.34597836,4.899702414,Entire home/apt,110,3,43,12/02/2017,1.65,1,121
6373767,Studio in the “Pijp” near hotspots,33214578,Paul,,De Pijp - Rivierenbuurt,52.35227885,4.895673363,Private room,83,2,51,26/03/2017,2.24,1,191
8224620,Well-equiped 4p app within the Ring,43369432,Marieke,,De Pijp - Rivierenbuurt,52.34484711,4.90190825,Entire home/apt,150,7,3,04/01/2017,0.45,1,105
16048133,Perfect Lovely Apartment in Amsterdam!,16391687,Rijk,,De Pijp - Rivierenbuurt,52.35343206,4.895925414,Entire home/apt,180,4,0,,,1,53
7896910,"spacious apartment, super location",25207284,Astrid,,De Pijp - Rivierenbuurt,52.35673501,4.902090473,Entire home/apt,285,3,0,,,1,0
7082711,"Nice apt, Great location & balcony!",8063023,Manon,,De Pijp - Rivierenbuurt,52.35415686,4.890675548,Entire home/apt,120,2,5,15/07/2016,0.24,1,0
17219550,"Big apt with garden, close to the centre",1324659,Femke (Host My Home),,De Pijp - Rivierenbuurt,52.35729241,4.902206337,Entire home/apt,170,2,0,,,10,17
1802029,Renovated apt with garden @the Pijp,9446964,Rosa,,De Pijp - Rivierenbuurt,52.35157557,4.904688769,Entire home/apt,114,1,9,26/02/2017,0.33,1,91
1713147,spacious & beautiful FAMILY house,9035487,Sjouke,,De Pijp - Rivierenbuurt,52.33823512,4.895625184,Entire home/apt,292,3,9,07/08/2016,0.21,1,129
11198442,Amazing spacious private loft next to City Centre!,52628715,Jasper,,De Pijp - Rivierenbuurt,52.35747661,4.888014007,Private room,120,7,20,26/03/2017,1.71,9,320
4035799,Trendy 1 BR loft in central Pijp,5335635,Quinty & Yore,,De Pijp - Rivierenbuurt,52.35850318,4.903852768,Entire home/apt,129,2,8,12/08/2016,0.27,1,3
10625164,140m2 luxury apt. kids-proof!,432679,Walter,,De Pijp - Rivierenbuurt,52.34581849,4.897877565,Entire home/apt,275,1,8,23/10/2016,0.63,1,117
13489366,Stylish & Spacious in Zuid. 15 min's from centre,3737342,Eileen,,De Pijp - Rivierenbuurt,52.34167707,4.896916283,Entire home/apt,150,5,0,,,2,97
7559592,Apartment near centre of Amsterdam,39625751,Lin,,De Pijp - Rivierenbuurt,52.34876683,4.907640366,Entire home/apt,70,1,0,,,1,0
3398049,Light&spacious appt in the Pijp,7544819,Roderik,,De Pijp - Rivierenbuurt,52.35520699,4.892463014,Entire home/apt,120,1,23,02/01/2017,0.69,1,261
451408,Spacious Tasteful 3BR Street Level near Museums,1739359,Gijs & Brigitte,,De Pijp - Rivierenbuurt,52.35075584,4.890155937,Entire home/apt,190,2,24,06/12/2016,0.41,1,42
15325584,Cozy apartment in the heart of De Pijp,1375203,Johan Simone,,De Pijp - Rivierenbuurt,52.35367159,4.901248723,Entire home/apt,100,2,3,08/01/2017,0.61,1,0
13597907,Cosy apartment in De Pijp,11910163,Caroline,,De Pijp - Rivierenbuurt,52.35206053,4.889460563,Entire home/apt,99,2,4,25/08/2016,0.49,1,0
6447077,Adorable Room Trendy Area de PijP,33659930,Laura,,De Pijp - Rivierenbuurt,52.34640288,4.89432223,Private room,60,1,137,16/03/2017,6.37,1,250
6414300,Light and spacious family apartment,22604031,Sanneke,,De Pijp - Rivierenbuurt,52.34655451,4.901582421,Entire home/apt,119,3,2,14/08/2015,0.1,1,41
17556307,Bright cosy room in popular De Pijp,1777929,Janine,,De Pijp - Rivierenbuurt,52.35777804,4.889248148,Private room,66,4,1,13/03/2017,1,2,1
11887436,"Central, super spacious& 3 bedrooms",1324659,Femke (Host My Home),,De Pijp - Rivierenbuurt,52.3576365,4.90242057,Entire home/apt,250,2,34,26/03/2017,2.91,10,3
13103354,Centre  Amsterdam De Pijp new  studio roofterrace,10861064,Mariette,,De Pijp - Rivierenbuurt,52.35566339,4.892025107,Entire home/apt,100,1,4,02/04/2017,0.95,1,0
1765619,Just like a hotel!,9278374,Lindsay,,De Pijp - Rivierenbuurt,52.35625793,4.888090157,Entire home/apt,145,2,18,05/02/2017,0.74,1,29
6934533,Tweede Van der Helststraat,4973567,Khalid,,De Pijp - Rivierenbuurt,52.35303212,4.893998794,Entire home/apt,295,3,0,,,1,0
7824196,Luxurious appartment to relax,9288251,Marius,,De Pijp - Rivierenbuurt,52.34323685,4.897088212,Entire home/apt,76,60,11,29/01/2017,0.89,1,65
10276864,"Warm, very comfortable familyhouse with big garden",2061507,Maaike And Richard,,De Pijp - Rivierenbuurt,52.35084223,4.888328447,Entire home/apt,180,2,7,09/08/2016,0.57,1,23
833641,Apt & Garden in the Pijp near RAI,4312792,Dominique,,De Pijp - Rivierenbuurt,52.34833924,4.904192556,Entire home/apt,89,2,28,27/11/2016,0.54,1,0
10511167,Picturesque apt with stunning rooftop terrace!,10988702,Joyce,,De Pijp - Rivierenbuurt,52.35011381,4.898802803,Entire home/apt,220,3,5,21/08/2016,0.4,1,9
5601699,Stylish apartment by Amstel river,23381706,Dalibor,,De Pijp - Rivierenbuurt,52.35669885,4.904104121,Entire home/apt,99,2,72,26/03/2017,3.28,1,92
2972015,Romantic apt. at Albert Cuyp Market,14636148,Daan & Tijs,,De Pijp - Rivierenbuurt,52.35195217,4.886866896,Entire home/apt,109,3,23,02/01/2017,0.68,1,0
6287528,Stylish Apartment in Amsterdam,8851707,Nancy,,De Pijp - Rivierenbuurt,52.33869285,4.88619527,Entire home/apt,127,1,58,26/03/2017,2.88,4,243
12426352,Beautiful apartment on the albert cuypmarkt,67214980,Senad,,De Pijp - Rivierenbuurt,52.35747999,4.898067418,Entire home/apt,130,2,21,12/03/2017,1.96,1,0
13449616,Wonderful and spacious apartment,39508269,Lucia,,De Pijp - Rivierenbuurt,52.3513957,4.903914213,Entire home/apt,125,1,6,29/01/2017,1.07,1,40
14946636,Modern apartment in De Pijp,20648857,Nicole,,De Pijp - Rivierenbuurt,52.35588769,4.902063358,Entire home/apt,140,3,1,02/01/2017,0.33,1,60
2024185,Cosy spacious apt in Amsterdam Zuid,10321036,Isabelle & Sjoerd Amazing Apartment,,De Pijp - Rivierenbuurt,52.34574668,4.896424934,Entire home/apt,120,3,4,10/02/2017,0.16,1,99
8643316,Nice room in beautiful apartment,45437640,Willy,,De Pijp - Rivierenbuurt,52.35405179,4.889300784,Private room,70,10,1,09/01/2016,0.07,1,0
13662590,Perfect located new apartment in Amsterdam.,60635919,Lars,,De Pijp - Rivierenbuurt,52.35381025,4.887787883,Entire home/apt,200,3,2,18/07/2016,0.23,1,0
13949268,"Light apartment in ""Pijp"" area for rent!",9159581,Femke,,De Pijp - Rivierenbuurt,52.35374682,4.903975809,Entire home/apt,72,2,25,06/03/2017,2.98,1,0
13456069,Apartment for 6 in Amsterdam Rivierenbuurt,76887324,John,,De Pijp - Rivierenbuurt,52.34373486,4.895045379,Entire home/apt,255,14,0,,,1,0
2514858,Privekamer met aparte zitkamer,9396158,Rob & René,,De Pijp - Rivierenbuurt,52.35089113,4.894373166,Private room,70,2,10,18/02/2017,0.67,1,200
3862680,family home,19936802,Floriane,,De Pijp - Rivierenbuurt,52.34078372,4.90348099,Entire home/apt,100,5,6,04/08/2015,0.19,1,9
55621,"Fully equiped house, PIJP area = great",262846,Walther,,De Pijp - Rivierenbuurt,52.35385915,4.897720521,Entire home/apt,200,3,18,23/10/2016,0.23,1,29
15531733,Lovely appartment in 'De Pijp' area/ Museumquarter,26615676,Wieke,,De Pijp - Rivierenbuurt,52.35320781,4.899521964,Entire home/apt,117,3,4,19/03/2017,0.78,1,95
6617329,Spacious apt+rooftop terrace @ Pijp,7107598,Anna Sophie,,De Pijp - Rivierenbuurt,52.35168099,4.900560396,Entire home/apt,129,2,24,01/01/2017,1.12,1,8
17589915,Licht appartemement in trendy Pijp,6160956,Jaïr,,De Pijp - Rivierenbuurt,52.35068234,4.906846278,Entire home/apt,99,2,0,,,1,18
14504175,"1 person bedroom,use of garden,kitchen,bathroom",44175289,Catherine,,De Pijp - Rivierenbuurt,52.34473464,4.892279958,Private room,80,1,11,10/02/2017,1.63,4,210
1926792,CHARMING APPARTMENT IN CITY CENTER,9981353,Mabel,,De Pijp - Rivierenbuurt,52.35706096,4.888472258,Entire home/apt,200,3,18,20/11/2016,0.58,1,324
8382100,Spacious 2 bedroom apartment!,389681,Harriet,,De Pijp - Rivierenbuurt,52.34412741,4.896939815,Entire home/apt,115,1,0,,,1,0
10352859,Cosy luxurious appartment with gym!,53282985,Eline,,De Pijp - Rivierenbuurt,52.34256401,4.912855061,Entire home/apt,130,2,2,21/02/2016,0.15,1,0
6579838,Panorama view over Amsterdam!,9716723,Tara,,De Pijp - Rivierenbuurt,52.35123079,4.887975737,Entire home/apt,110,2,6,22/03/2017,0.28,1,91
13619162,Penthouse in the Pijp,40094027,Liza Van As,,De Pijp - Rivierenbuurt,52.35660456,4.891845938,Entire home/apt,170,4,3,18/07/2016,0.32,1,0
3307725,Luxurious and cosy apartment,6720991,Marlou,,De Pijp - Rivierenbuurt,52.35168966,4.903657352,Entire home/apt,135,2,23,16/05/2016,0.71,1,182
1667180,Apartment in De Pijp,6804118,Tom,,De Pijp - Rivierenbuurt,52.3558698,4.891692827,Entire home/apt,100,3,33,17/07/2016,0.77,1,148
7333495,"Ground floor, great location",2136677,Guy,,De Pijp - Rivierenbuurt,52.34609468,4.893448166,Entire home/apt,200,2,2,26/10/2015,0.11,1,0
5629549,Spacious apartment (95 m2),20362105,Rosanne,,De Pijp - Rivierenbuurt,52.34136347,4.910044461,Entire home/apt,150,4,6,08/08/2016,0.25,1,0
8345898,Brillianty located cozy appartment,42562627,Linde,,De Pijp - Rivierenbuurt,52.35578899,4.887837378,Entire home/apt,125,2,13,06/01/2017,0.72,1,340
3336207,Great appartment near City Center,5219303,Ronit,,De Pijp - Rivierenbuurt,52.35476977,4.903838311,Entire home/apt,200,2,47,26/03/2017,1.43,1,316
12838497,Bright apartment in Amsterdam South,8757796,Bart,,De Pijp - Rivierenbuurt,52.3423104,4.911890402,Entire home/apt,150,2,9,16/10/2016,0.82,1,12
13198931,Spacious luxury apartment in centre of De Pijp,6952923,Bas,,De Pijp - Rivierenbuurt,52.35200091,4.895953301,Entire home/apt,140,2,0,,,1,0
5072454,Brand new apt overlooking the canal,13312750,Marijntje,,De Pijp - Rivierenbuurt,52.35036389,4.906400154,Entire home/apt,95,4,20,13/06/2016,0.77,1,77
17692841,"Privat app, 15 mins walk from RAI & Amstelstation",59354929,Eline,,De Pijp - Rivierenbuurt,52.34185641,4.911223574,Entire home/apt,140,1,0,,,1,35
5165754,Romantic house near Museums&Center,4979621,Jorrit&Dirk,,De Pijp - Rivierenbuurt,52.35471973,4.887827384,Entire home/apt,125,2,17,10/01/2016,0.72,42,0
3698780,Great Apt+Garden Amsterdam Holiday,412277,Sean,,De Pijp - Rivierenbuurt,52.34228319,4.898593909,Entire home/apt,109,2,8,14/09/2016,0.26,1,115
17584082,Beautiful appartement the best part of town,86743253,Willem,,De Pijp - Rivierenbuurt,52.35835222,4.887439413,Entire home/apt,200,2,0,,,1,39
2947213,Apartment near museum district,15044327,Bertrand,,De Pijp - Rivierenbuurt,52.3486104,4.888547105,Entire home/apt,120,2,15,12/03/2017,0.44,1,13
11855399,Sunny 2 bedroom apt in Amsterdam,11409593,Nishit,,De Pijp - Rivierenbuurt,52.34411401,4.909790283,Entire home/apt,160,3,8,20/03/2017,0.65,1,4
9695313,Spacious apartment room  Amsterdam,50068892,Jo,,De Pijp - Rivierenbuurt,52.35440467,4.890193527,Private room,60,1,1,02/01/2016,0.07,1,239
3909212,Family apartment centrally located,20249049,Robert,,De Pijp - Rivierenbuurt,52.34115291,4.895222764,Entire home/apt,225,2,10,04/02/2017,0.53,1,101
